ID	category.name	HPASp-value	Exprp-value
FF:0000720	Saos2 osteosarcoma cell line 3h untreated control	1	1
FF:0000721	Saos2 osteosarcoma cell line 4h untreated control	1	1
FF:0000722	Saos2 osteosarcoma cell line 8h untreated control	1	1
FF:0000723	Saos2 osteosarcoma cell line 24h untreated control	1	1
FF:0000724	Saos2 osteosarcoma cell line 4d untreated control	1	1
FF:0000725	Saos2 osteosarcoma cell line 7d untreated control	1	1
FF:0000726	Saos2 osteosarcoma cell line 14d untreated control	1	1
FF:0000727	Saos2 osteosarcoma cell line 21d untreated control	1	1
FF:0000728	Saos2 osteosarcoma cell line 28d untreated control	1	1
FF:0000729	EBF KO HPCs induced to T cell 0h	1	1
FF:0000730	Melanocyte (MC)	7.49175906502847e-05	0.00175347041018683
FF:0000731	adipocyte differentiation day4	1	1
FF:0000732	adipocyte differentiation day8	1	1
FF:0000733	adipocyte differentiation day12	1	1
FF:0000734	neonate N1	1	1
FF:0000998	adult tissue sample	3.86083446428907e-29	8.91709512984808e-51
FF:0000999	fetal tissue sample	6.72071909683929e-05	1.78426190051496e-09
FF:0010010	adipose tissue - adult	0.233333333333333	0.110778443113772
FF:0010011	bladder - adult	0.0746268656716418	0.032258064516129
FF:0010012	brain - adult	0.00684289463817023	0.0118100624002816
FF:0010013	cervix - adult	0.0185185185185185	0.110778443113772
FF:0010014	colon - adult	0.0443694010599879	0.00100324124093224
FF:0010015	esophagus - adult	0.21256038647343	0.110778443113772
FF:0010016	heart - adult	0.00909031631472922	0.0013107218845667
FF:0010017	kidney - adult	0.0202702702702703	0.110778443113772
FF:0010018	liver - adult	0.21256038647343	0.032258064516129
FF:0010019	lung - adult	0.0443694010599879	0.00100324124093224
FF:0010020	ovary - adult	0.333333333333333	0.110778443113772
FF:0010021	placenta - adult	0.0833333333333333	0.110778443113772
FF:0010022	prostate - adult	0.0746268656716418	0.032258064516129
FF:0010023	skeletal muscle - adult	0.21256038647343	0.110778443113772
FF:0010024	small intestine - adult	0.21256038647343	0.032258064516129
FF:0010025	spleen - adult	0.21256038647343	0.0588235294117648
FF:0010026	testis - adult	0.00295086096766648	0.00165406427221172
FF:0010027	thymus - adult human	0.0549597855227882	0.0344827586206896
FF:0010028	thyroid - adult	0.240343347639485	0.032258064516129
FF:0010029	trachea - adult	0.21256038647343	0.110778443113772
FF:0010030	retina - adult	0.0731707317073171	0.0307692307692308
FF:0010031	temporal lobe - adult	0.0832395950506186	0.109427609427609
FF:0010032	postcentral gyrus - adult	0.0832395950506186	0.109427609427609
FF:0010033	pons - adult	0.0832395950506186	0.109427609427609
FF:0010034	parietal lobe - adult	0.000555454807156997	0.00125681407300294
FF:0010035	paracentral gyrus - adult	0.0832395950506186	0.109427609427609
FF:0010036	occipital pole - adult	0.0832395950506186	0.109427609427609
FF:0010037	nucleus accumbens - adult	0.0832395950506186	0.109427609427609
FF:0010038	medulla oblongata - adult	0.0194177743001967	0.00125681407300294
FF:0010039	insula - adult	0.0832395950506186	0.109427609427609
FF:0010040	frontal lobe - adult	0.0832395950506186	0.109427609427609
FF:0010041	dura mater - adult	0.0241935483870968	0.110778443113772
FF:0010042	corpus callosum - adult	0.0832395950506186	0.109427609427609
FF:0010043	thymus - fetal	0.0549597855227882	0.0344827586206896
FF:0010044	spleen - fetal	0.0746268656716418	0.0588235294117648
FF:0010045	kidney - fetal	0.0621468926553672	0.110778443113772
FF:0010046	heart - fetal	0.181818181818182	0.110778443113772
FF:0010047	tonsil - adult	0.21256038647343	0.0588235294117648
FF:0010048	smooth muscle - adult	0.09	0.00100324124093224
FF:0010049	pancreas - adult	0.21256038647343	0.25
FF:0010052	aorta - adult	0.0185185185185185	0.032258064516129
FF:0010053	blood - adult	1.47233624606935e-05	7.71281624346615e-13
FF:0010054	eye - fetal	0.0746268656716418	0.0307692307692308
FF:0010055	uterus - fetal	0.0185185185185185	0.110778443113772
FF:0010056	spinal cord - fetal	0.333333333333333	0.0588235294117647
FF:0010057	umbilical cord - fetal	0.172413793103448	0.032258064516129
FF:0010058	trachea - fetal	0.177914110429448	0.110778443113772
FF:0010059	tongue - fetal	0.0049079754601227	0.110778443113772
FF:0010060	thyroid - fetal	0.00425531914893617	0.032258064516129
FF:0010061	throat - fetal	0.177914110429448	0.110778443113772
FF:0010062	stomach - fetal	0.0204081632653061	0.032258064516129
FF:0010063	duodenum - fetal	0.159636295463067	0.0635128877913258
FF:0010064	small intestine - fetal	0.21256038647343	0.032258064516129
FF:0010065	skin - fetal	0.177914110429448	0.110778443113772
FF:0010066	skeletal muscle - fetal	0.172413793103448	0.110778443113772
FF:0010067	rectum - fetal	0.25	0.032258064516129
FF:0010068	lung - fetal	0.0746268656716418	0.032258064516129
FF:0010069	diaphragm - fetal	0.172413793103448	0.110778443113772
FF:0010070	colon - fetal	0.21256038647343	0.032258064516129
FF:0010071	temporal lobe - fetal	0.159636295463067	0.0635128877913258
FF:0010072	parietal lobe - fetal	0.0832395950506186	0.109427609427609
FF:0010073	occipital lobe - fetal	0.0832395950506186	0.109427609427609
FF:0010074	skin - adult	1	1
FF:0010076	occipital lobe - adult	0.0832395950506186	0.109427609427609
FF:0010077	lymph node - adult	0.21256038647343	0.0588235294117648
FF:0010078	left ventricle - adult	0.21256038647343	0.110778443113772
FF:0010079	left atrium - adult	0.21256038647343	0.110778443113772
FF:0010080	breast - adult	0.122448979591837	0.110778443113772
FF:0010081	adrenal gland - adult	1	1
FF:0010083	cerebellum - adult	0.000555454807156997	0.00125681407300294
FF:0010085	brain - fetal	0.2	0.109427609427609
FF:0010086	liver - fetal	0.21256038647343	0.032258064516129
FF:0010087	putamen - adult donor	0.0832395950506186	0.109427609427609
FF:0010093	salivary gland - adult	0.21256038647343	0.110778443113772
FF:0010100	uterus - adult	0.142857142857143	0.110778443113772
FF:0010150	medial temporal gyrus - adult	0.00684289463817023	0.0118100624002816
FF:0010151	amygdala - adult donor	0.00684289463817023	0.0118100624002816
FF:0010153	hippocampus - adult	0.00684289463817023	0.0118100624002816
FF:0010154	thalamus - adult donor	0.00684289463817023	0.0118100624002816
FF:0010156	GTM (medial temporal gyrus donor	0.0832395950506186	0.109427609427609
FF:0010158	substantia nigra - adult donor	0.0832395950506186	0.109427609427609
FF:0010159	spinal cord - adult	0.00684289463817023	0.0118100624002816
FF:0010160	pineal gland - adult	0.00684289463817023	0.0118100624002816
FF:0010161	globus pallidus - adult donor	0.00684289463817023	0.0118100624002816
FF:0010162	pituitary gland - adult	0.00684289463817023	0.0121241774322419
FF:0010163	occipital cortex - adult donor	0.00684289463817023	0.0118100624002816
FF:0010164	caudate nucleus - adult donor	0.00684289463817023	0.00854700854700854
FF:0010188	cerebral meninges - adult	0.0832395950506186	0.109427609427609
FF:0010189	appendix - adult	0.21256038647343	0.0588235294117648
FF:0010190	artery - adult	1	1
FF:0010191	vein - adult	0.21256038647343	0.0588235294117648
FF:0010192	bone marrow - adult	1	1
FF:0010193	diencephalon - adult	0.0832395950506186	0.109427609427609
FF:0010195	olfactory region - adult	0.0832395950506186	0.109427609427609
FF:0010196	ductus deferens - adult	0.21256038647343	0.110778443113772
FF:0010198	gall bladder - adult	0.21256038647343	0.032258064516129
FF:0010199	parotid gland - adult	0.0049079754601227	0.110778443113772
FF:0010200	penis - adult	0.21256038647343	0.110778443113772
FF:0010201	seminal vesicle - adult	0.21256038647343	0.110778443113772
FF:0010202	submaxillary gland - adult	0.21256038647343	0.110778443113772
FF:0010203	tongue - adult	0.0049079754601227	0.110778443113772
FF:0010204	vagina - adult	0.3	0.110778443113772
FF:0010205	heart, mitral valve - adult	0.181818181818182	0.110778443113772
FF:0010206	heart, pulmonic valve - adult	0.21256038647343	0.110778443113772
FF:0010207	heart, tricuspid valve - adult	0.0194805194805195	0.0588235294117647
FF:0010208	rectum - adult	1	1
FF:0010209	throat - adult	0.0049079754601227	0.110778443113772
FF:0011100	CD14-CD16-positive Monocytes	0.0111968993201883	0.000189367383039763
FF:0011101	CD14-positive monocytes - mock treated	0.000493150508620734	0.000189367383039763
FF:0011102	CD14-positive monocytes - treated with B-glucan	0.000493150508620734	0.000189367383039763
FF:0011103	CD14-positive monocytes - treated with BCG	0.000493150508620734	0.000189367383039763
FF:0011104	CD14-positive monocytes - treated with Candida	0.000493150508620734	0.000189367383039763
FF:0011105	CD14-positive monocytes - treated with Cryptococcus	0.000493150508620734	0.000189367383039763
FF:0011106	CD14-positive monocytes - treated with Group A streptococci	0.000493150508620734	0.000189367383039763
FF:0011108	CD14-positive monocytes - treated with lipopolysaccharide	0.000493150508620734	0.000189367383039763
FF:0011109	CD14-positive monocytes - treated with Salmonella	0.000493150508620734	0.000189367383039763
FF:0011111	CD14-positiveCD16- Monocytes	0.0265125169576813	0.000189367383039763
FF:0011112	CD14-positiveCD16-positive Monocytes	0.00854700854700854	0.000189367383039763
FF:0011113	CD326-positive enterocyte isolated from mice- treated with RANKL- day03	1	1
FF:0011122	CD4-positiveCD25-CD45RA- naive conventional T cells	0.0882352941176471	0.175308641975309
FF:0011131	CD41-positive megakaryocyte cancer	1	1
FF:0011132	Hep-2 cells mock treated	0.0057110862262038	0.114513165952235
FF:0011133	Hep-2 cells treated with Streptococci strain 5448	0.0057110862262038	0.114513165952235
FF:0011134	Hep-2 cells treated with Streptococci strain JRS4	0.0057110862262038	0.0119047619047619
FF:0011135	immature langerhans cells	0.00267308206361935	0.000925069380203516
FF:0011136	migratory langerhans cells	0.000791146273167697	0.00178571428571429
FF:0011138	natural helper cells- IL33 treated- 01hr	1	1
FF:0011139	natural helper cells- IL33 treated- day02	1	1
FF:0011140	natural helper cells- naive	1	1
FF:0011142	neurospheres - enteric neuron derived	1	1
FF:0011143	neurospheres - parasympathetic neuron derived	1	1
FF:0011144	neurospheres - sympathetic neuron derived	1	1
FF:0011147	achilles tendon	1	1
FF:0011148	arachnoid mater	1	1
FF:0011149	CD326-positive enterocyte	1	1
FF:0011151	cerebrospinal fluid	1	1
FF:0011152	cruciate ligament	1	1
FF:0011153	eye - muscle inferior rectus	1	1
FF:0011154	eye - muscle lateral	1	1
FF:0011155	eye - muscle medial	1	1
FF:0011156	eye - muscle superior	1	1
FF:0011157	eye - vitreous humor	1	1
FF:0011159	GP2-positive M cell	1	1
FF:0011160	mesothelium	1	1
FF:0011161	Mouse hepatic Sinusoidal Endothelial Cells	1	1
FF:0011164	olfactory epithelium	1	1
FF:0011165	omentum	1	1
FF:0011166	optic nerve	0.0746268656716418	0.109427609427609
FF:0011167	Parathyroid	1	1
FF:0011168	pia mater	1	1
FF:0011169	Reticulocytes	0.00699300699300699	0.00165406427221172
FF:0011170	sciatic nerve	1	1
FF:0011172	skeletal muscle - lateralis muscle	1	1
FF:0011173	skeletal muscle - soleus muscle	0.142857142857143	0.110778443113772
FF:0011174	Skin - armpit hair follicle	1	1
FF:0011175	Skin - armpit sweat gland rich	1	1
FF:0011176	Skin - cornified area on sole of foot	1	1
FF:0011177	Skin - palm	1	1
FF:0011178	Skin - torso	1	1
FF:0011180	Ureter	1	1
FF:0011181	Urethra	1	1
FF:0011182	cerebellum- embryo E11	1	1
FF:0011183	cerebellum- embryo E12	1	1
FF:0011184	cerebellum- embryo E13	1	1
FF:0011185	cerebellum- embryo E14	1	1
FF:0011186	cerebellum- embryo E15	1	1
FF:0011187	cerebellum- embryo E16	1	1
FF:0011188	cerebellum- embryo E17	1	1
FF:0011189	cerebellum- embryo E18	1	1
FF:0011190	cerebellum- neonate N00	1	1
FF:0011191	cerebellum- neonate N03	1	1
FF:0011192	cerebellum- neonate N06	1	1
FF:0011193	cerebellum- neonate N09	1	1
FF:0011194	trophoblast stem cell line R1AB differentiation- day00	1	1
FF:0011196	trophoblast stem cell line R1AB differentiation- day02	1	1
FF:0011197	trophoblast stem cell line R1AB differentiation- day03	1	1
FF:0011198	trophoblast stem cell line R1AB differentiation- day04	1	1
FF:0011199	trophoblast stem cell line R1AB differentiation- day05	1	1
FF:0011200	trophoblast stem cell line R1AB differentiation- day06	1	1
FF:0011201	trophoblast stem cell line Rybp differentiation- day00	1	1
FF:0011202	trophoblast stem cell line Rybp differentiation- day01	1	1
FF:0011203	trophoblast stem cell line Rybp differentiation- day02	1	1
FF:0011204	trophoblast stem cell line Rybp differentiation- day03	1	1
FF:0011205	trophoblast stem cell line Rybp differentiation- day04	1	1
FF:0011206	trophoblast stem cell line Rybp differentiation- day05	1	1
FF:0011207	trophoblast stem cell line Rybp differentiation- day06	1	1
FF:0011208	trophoblast stem cell line B1 differentiation- day01	1	1
FF:0011209	trophoblast stem cell line B1 differentiation- day02	1	1
FF:0011210	trophoblast stem cell line B1 differentiation- day03	1	1
FF:0011211	trophoblast stem cell line B1 differentiation- day04	1	1
FF:0011212	trophoblast stem cell line B1 differentiation- day05	1	1
FF:0011213	trophoblast stem cell line B1 differentiation- day06	1	1
FF:0011214	Monocyte-derived macrophages 0h after mock infection	1	1
FF:0011215	Monocyte-derived macrophages 0h after udorn influenza infection	0.0895473787040052	0.00529408111804175
FF:0011216	Monocyte-derived macrophages 2h after udorn influenza infection	1	1
FF:0011217	Monocyte-derived macrophages 7h after udorn influenza infection	1	1
FF:0011218	Monocyte-derived macrophages 24h after udorn influenza infection	1	1
FF:0011219	Monocyte-derived macrophages 24h after mock infection	1	1
FF:0011220	ES cells differentiated towards cardiomyocyte- day1	1	1
FF:0011221	ES cells differentiated towards cardiomyocyte- day2	1	1
FF:0011222	ES cells differentiated towards cardiomyocyte- day3	1	1
FF:0011223	ES cells differentiated towards cardiomyocyte- day4	1	1
FF:0011224	ES cells differentiated towards cardiomyocyte- day5	1	1
FF:0011225	ES cells differentiated towards cardiomyocyte- day6	1	1
FF:0011226	ES cells differentiated towards cardiomyocyte- day7	1	1
FF:0011227	ES cells differentiated towards cardiomyocyte- day8	1	1
FF:0011228	ES cells differentiated towards cardiomyocyte- day9	1	1
FF:0011229	ES cells differentiated towards cardiomyocyte- day10	1	1
FF:0011230	ES cells differentiated towards cardiomyocyte- day11	1	1
FF:0011231	ES cells differentiated towards cardiomyocyte- day13	1	1
FF:0011232	tracheal ciliated cells differentiation after 0hr	1	1
FF:0011233	tracheal ciliated cells differentiation after 4hr	1	1
FF:0011234	tracheal ciliated cells differentiation after 8hr	1	1
FF:0011235	tracheal ciliated cells differentiation after 12hr	1	1
FF:0011236	tracheal ciliated cells differentiation after 16hr	1	1
FF:0011237	tracheal ciliated cells differentiation after 20hr	1	1
FF:0011238	tracheal ciliated cells differentiation after 24hr	1	1
FF:0011239	tracheal ciliated cells differentiation after 30hr	1	1
FF:0011240	tracheal ciliated cells differentiation after 36hr	1	1
FF:0011241	tracheal ciliated cells differentiation after 42hr	1	1
FF:0011242	tracheal ciliated cells differentiation after 48hr	1	1
FF:0011243	tracheal ciliated cells differentiation after 54hr	1	1
FF:0011244	tracheal ciliated cells differentiation after 60hr	1	1
FF:0011245	tracheal ciliated cells differentiation after 66hr	1	1
FF:0011246	tracheal ciliated cells differentiation after 72hr	1	1
FF:0011247	tracheal ciliated cells differentiation after 84hr	1	1
FF:0011248	tracheal ciliated cells differentiation after 96hr	1	1
FF:0011249	tracheal ciliated cells differentiation after 120hr	1	1
FF:0011250	cerebellum- neonate N30	1	1
FF:0011251	pancreas- neonate N01	1	1
FF:0011252	eyeball- neonate N01	1	1
FF:0011253	pancreas- embryo E18	1	1
FF:0011254	pancreas- neonate N02	1	1
FF:0011255	pancreas- neonate N30	1	1
FF:0011256	pancreas- neonate N25	1	1
FF:0011257	pancreas- embryo E15	1	1
FF:0011258	pancreas- embryo E17	1	1
FF:0011262	pancreas- embryo E14	1	1
FF:0011263	pancreas- embryo E16	1	1
FF:0011264	eyeball- neonate N00	1	1
FF:0011265	intestine- neonate N00	1	1
FF:0011266	pancreas- neonate N00	1	1
FF:0011267	pancreas- neonate N16	1	1
FF:0011268	visual cortex from wildtype- neonate N15	1	1
FF:0011269	visual cortex from wildtype- neonate N30	1	1
FF:0011270	visual cortex from wildtype- neonate N60-70	1	1
FF:0011271	visual cortex from Mecp knockout- neonate N15	1	1
FF:0011272	visual cortex from Mecp knockout- neonate N30	1	1
FF:0011273	visual cortex from Mecp knockout- neonate N60-70	1	1
FF:0011274	Ileum epithelium	1	1
FF:0011275	trophoblast stem cell line B1 differentiation- day00	1	1
FF:0011276	mouse cerebellum - adult	1	1
FF:0011277	forelimb- embryo E17	1	1
FF:0011278	forelimb- embryo E18	1	1
FF:0011280	thymus- neonate N02	1	1
FF:0011281	eyeball- neonate N02	1	1
FF:0011282	gonad- embryo E13	1	1
FF:0011283	corpora quadrigemina- adult	1	1
FF:0011284	medulla oblongata- adult	1	1
FF:0011285	intestine- adult	1	1
FF:0011286	olfactory brain- adult	1	1
FF:0011287	mouse fibroblast cell line: CRL-1658 NIH/3T3	1	1
FF:0011288	corpus striatum- adult	1	1
FF:0011289	epididymis- adult	0.172413793103448	0.110778443113772
FF:0011303	pituitary gland- adult	1	1
FF:0011304	thymus- neonate N03	1	1
FF:0011305	spinal cord- adult	1	1
FF:0011306	spleen- adult	1	1
FF:0011307	lung- adult	1	1
FF:0011308	skin- adult	1	1
FF:0011309	eyeball- adult	1	1
FF:0011310	tongue- adult	1	1
FF:0011311	whole body- embryo E11	1	1
FF:0011312	stomach- adult	1	1
FF:0011313	heart- embryo E11	1	1
FF:0011314	forelimb- embryo E11	1	1
FF:0011315	pancreas- adult	1	1
FF:0011316	eyeball- embryo E12	1	1
FF:0011317	pituitary gland- embryo E12	1	1
FF:0011318	heart- embryo E12	1	1
FF:0011319	lung- embryo E12	1	1
FF:0011320	liver- embryo E12	1	1
FF:0011321	stomach- embryo E12	1	1
FF:0011322	forelimb- embryo E12	1	1
FF:0011323	colon- adult	1	1
FF:0011324	cecum - adult	1	1
FF:0011325	pituitary gland- embryo E13	1	1
FF:0011326	whole body- embryo E13	1	1
FF:0011327	heart- embryo E13	1	1
FF:0011328	liver- embryo E13	1	1
FF:0011329	thymus- adult	1	1
FF:0011330	intestine- embryo E13	1	1
FF:0011331	forelimb- embryo E13	1	1
FF:0011332	testis- embryo E13	1	1
FF:0011333	whole body- embryo E14	1	1
FF:0011334	pituitary gland- embryo E14	1	1
FF:0011335	eyeball- embryo E14	1	1
FF:0011336	thymus- embryo E14	1	1
FF:0011337	heart- embryo E14	1	1
FF:0011338	lung- embryo E14	1	1
FF:0011339	adrenal gland - embryo E14	1	1
FF:0011340	liver- embryo E14	1	1
FF:0011341	kidney- embryo E14	1	1
FF:0011342	forelimb- embryo E14	1	1
FF:0011343	whole body- embryo E14.5	1	1
FF:0011344	eyeball- embryo E15	1	1
FF:0011345	pituitary gland- embryo E15	1	1
FF:0011346	thymus- embryo E15	1	1
FF:0011347	heart- embryo E15	1	1
FF:0011348	lung- embryo E15	1	1
FF:0011349	liver- embryo E15	1	1
FF:0011350	kidney- embryo E15	1	1
FF:0011351	forelimb- embryo E15	1	1
FF:0011352	testis- embryo E15	1	1
FF:0011353	pituitary gland- embryo E16	1	1
FF:0011354	whole body- embryo E16	1	1
FF:0011355	thymus- embryo E16	1	1
FF:0011356	heart- embryo E16	1	1
FF:0011357	lung- embryo E16	1	1
FF:0011358	stomach- embryo E16	1	1
FF:0011359	mouse aorta - adult	1	1
FF:0011360	spleen- embryo E16	1	1
FF:0011361	liver- embryo E16	1	1
FF:0011362	intestine- embryo E16	1	1
FF:0011363	kidney- embryo E16	1	1
FF:0011364	testis- embryo E16	1	1
FF:0011365	whole body- embryo E17	1	1
FF:0011366	thymus- embryo E17	1	1
FF:0011367	heart- embryo E17	1	1
FF:0011368	lung- embryo E17	1	1
FF:0011369	liver- embryo E17	1	1
FF:0011370	intestine- embryo E17	1	1
FF:0011371	kidney- embryo E17	1	1
FF:0011372	testis- embryo E17	1	1
FF:0011373	mouse adrenal gland - adult	1	1
FF:0011374	whole body- embryo E17.5	1	1
FF:0011375	whole body- embryo E18	1	1
FF:0011376	liver- embryo E18	1	1
FF:0011377	testis- embryo E18	1	1
FF:0011378	ovary- embryo E18	1	1
FF:0011379	liver- adult pregnant day01	1	1
FF:0011380	vesicular gland- adult	1	1
FF:0011381	placenta- adult pregnant day10	1	1
FF:0011383	testis- adult	1	1
FF:0011384	placenta- adult pregnant day17	1	1
FF:0011386	amnion - adult pregnant day17.5	1	1
FF:0011387	mammary gland- adult pregnant day19	1	1
FF:0011388	submandibular gland- adult	1	1
FF:0011389	uterus- adult pregnant day19	1	1
FF:0011390	mammary gland- adult lactating day02	1	1
FF:0011391	hippocampus- neonate N00	1	1
FF:0011392	corpus striatum- neonate N00	1	1
FF:0011393	heart- neonate N00	1	1
FF:0011394	lung- neonate N00	1	1
FF:0011395	liver- neonate N00	1	1
FF:0011396	kidney- neonate N00	1	1
FF:0011397	skin- neonate N00	1	1
FF:0011398	whole body- neonate N00	1	1
FF:0011399	whole body- neonate N01	1	1
FF:0011400	skin- neonate N03	1	1
FF:0011401	thymus- neonate N06	1	1
FF:0011402	lung- neonate N06	1	1
FF:0011403	liver- neonate N06	1	1
FF:0011404	intestine- neonate N06	1	1
FF:0011405	whole body- neonate N06	1	1
FF:0011406	skin- neonate N06	1	1
FF:0011407	thymus- neonate N07	1	1
FF:0011408	lung- neonate N07	1	1
FF:0011409	liver- neonate N07	1	1
FF:0011410	stomach- neonate N07	1	1
FF:0011411	intestine- neonate N07	1	1
FF:0011412	testis- neonate N07	1	1
FF:0011413	thymus- neonate N10	1	1
FF:0011414	heart- neonate N10	1	1
FF:0011415	lung- neonate N10	1	1
FF:0011416	liver- neonate N10	1	1
FF:0011417	spleen- neonate N10	1	1
FF:0011418	intestine- neonate N10	1	1
FF:0011419	kidney- neonate N10	1	1
FF:0011420	whole body- neonate N10	1	1
FF:0011421	skin- neonate N10	1	1
FF:0011422	testis- neonate N10	1	1
FF:0011423	eyeball- neonate N16	1	1
FF:0011424	heart- neonate N16	1	1
FF:0011425	small intestine- neonate N16	1	1
FF:0011426	thymus- neonate N20	1	1
FF:0011427	heart- neonate N20	1	1
FF:0011428	lung- neonate N20	1	1
FF:0011429	liver- neonate N20	1	1
FF:0011430	spleen- neonate N20	1	1
FF:0011431	intestine- neonate N20	1	1
FF:0011432	kidney- neonate N20	1	1
FF:0011433	testis- neonate N20	1	1
FF:0011434	whole body- embryo E12	1	1
FF:0011435	prostate- adult	1	1
FF:0011436	intestinal mucosa- adult	1	1
FF:0011437	urinary bladder- adult	1	1
FF:0011438	mouse vagina- adult	1	1
FF:0011439	ovary- adult	1	1
FF:0011440	uterus- adult	1	1
FF:0011441	intestine- embryo E15	1	1
FF:0011442	oviduct- adult pregnant day01	1	1
FF:0011443	CD14-positive monocytes - treated with IFN + N-hexane	0.0531852717708942	0.000189367383039763
FF:0011444	CD14-positive monocytes - treated with Trehalose dimycolate (TDM)	0.000493150508620734	0.000189367383039763
FF:0011445	CD326-positive+ enterocyte isolated from mice- treated with RANKL- day03	1	1
FF:0011446	CD4-positiveCD25-CD44- naive conventional T cells stimulated with alphaCD3_CD28 - 06hr- (C57BL_6J)	1	1
FF:0011447	CD4-positiveCD25-CD44- naive conventional T cells stimulated with alphaCD3_CD28- 06hr- (Balb_cAJcl)	1	1
FF:0011448	CD4-positiveCD25-CD44- naive conventional T cells stimulated with PMA an ionomycin- 02hr- (C57BL_6J)	1	1
FF:0011449	CD4-positiveCD25-CD44- naive conventional T cells stimulated with PMA an ionomycin- 02hr- (Balb_cAJcl)	1	1
FF:0011450	CD4-positiveCD25-CD44- naive conventional T cells- (C57BL_6J)	1	1
FF:0011451	CD4-positiveCD25-CD44- naive conventional T cells- (Balb_cAJcl)	1	1
FF:0011454	CD4-positiveCD25-positive regulatory T cells (C57BL_6J)	1	1
FF:0011455	CD4-positiveCD25-positive regulatory T cells (Balb_cAJcl)	1	1
FF:0011458	tongue epidermis (fungiform papillae)	1	1
FF:0011459	tongue epidermis (vallate papillae)- donor1	1	1
FF:0011460	Fingernail (including nail plate- eponychium and hyponychium)	1	1
FF:0011461	Mouse hepatic Stellate Cells (lipocyte)	1	1
FF:0011462	bone- os femoris - neonate N16	1	1
FF:0011463	bone- os femoris - neonate N2	1	1
FF:0011464	bone- os femoris - adult	1	1
FF:0011465	medulla oblongata- neonate N30	1	1
FF:0011466	adrenal gland - neonate N25	1	1
FF:0011467	bone- os femoris - neonate N20	1	1
FF:0011468	CD41-positive megakaryocyte control	1	1
FF:0011469	cortex- neonate N30	1	1
FF:0011470	diencephalon- neonate N30	1	1
FF:0011471	epididymis and seminiferous tubule- neonate N30	1	1
FF:0011472	epitheloid carcinoma cell line: HelaS3 ENCODE	0.000154682228143807	0.00886953717142397
FF:0011473	Follicle Associated Epithelium	1	1
FF:0011474	heart- neonate N03	1	1
FF:0011475	heart- neonate N25	1	1
FF:0011476	heart- neonate N30	1	1
FF:0011477	Ileum epithelium 1h after RANKL	1	1
FF:0011478	Ileum epithelium 3days after RANKL	1	1
FF:0011479	Ileum epithelium 3h after RANKL	1	1
FF:0011480	intestine- neonate N25	1	1
FF:0011481	intestine- neonate N30	1	1
FF:0011482	kidney- neonate N25	1	1
FF:0011483	kidney- neonate N30	1	1
FF:0011484	liver- neonate N03	1	1
FF:0011485	liver- neonate N25	1	1
FF:0011486	liver- neonate N30	1	1
FF:0011487	locus coeruleus- adult	0.00684289463817023	0.0118100624002816
FF:0011488	lung- neonate N25	1	1
FF:0011489	lung- neonate N30	1	1
FF:0011490	muscle - biceps femoris- neonate N30	1	1
FF:0011491	spleen- neonate N25	1	1
FF:0011492	stomach- embryo E17	1	1
FF:0011493	stomach- neonate N25	1	1
FF:0011494	stomach- neonate N30	1	1
FF:0011495	testis- neonate N30	1	1
FF:0011496	thymus- neonate N25	1	1
FF:0011497	thymus- neonate N30	1	1
FF:0011498	stomach, neonate N03	1	1
FF:0011502	ES cells differentiated towards cardiomyocyte- day12	1	1
FF:0011503	trophoblast stem cell line R1AB differentiation- day01	1	1
FF:0011504	intestine- neonate N01	1	1
FF:0011505	adrenal gland - neonate N00	1	1
FF:0011506	epididymis and seminiferous tubule- neonate N00	1	1
FF:0011507	pituitary gland- neonate N00	1	1
FF:0011508	TSt-4/DLL1 feeder cells	1	1
FF:0011509	testis- neonate N00	1	1
FF:0011510	ovary, neonate N00	1	1
FF:0011511	intestine- embryo E18	1	1
FF:0011512	kidney- embryo E18	1	1
FF:0011513	lung- embryo E18	1	1
FF:0011514	stomach- embryo E18	1	1
FF:0011515	heart- embryo E18	1	1
FF:0011516	thymus- embryo E18	1	1
FF:0011517	spleen-, embryo E18	1	1
FF:0011518	adrenal gland - embryo E18	1	1
FF:0011519	pituitary gland- embryo E17	1	1
FF:0011520	adrenal gland - embryo E17	1	1
FF:0011521	eyeball- embryo E17	1	1
FF:0011522	adrenal gland - embryo E16	1	1
FF:0011523	stomach- embryo E15	1	1
FF:0011524	natural helper cells- IL2 treated, day15	1	1
FF:0011525	cortex- adult	1	1
FF:0100003	intestinal cell line	0.015625	0.4
FF:0100007	HEK-293 cell	0.0549597855227882	0.0327868852459016
FF:0100016	A-172 cell	0.00246305418719212	0.061054579093432
FF:0100017	A-431 cell	0.240343347639485	0.119047619047619
FF:0100018	A-549 cell	0.0563380281690141	0.274509803921569
FF:0100067	kidney cell line	0.0206896551724138	0.0327868852459016
FF:0100093	MCF-7 cell	0.0217785843920145	0.000129634430904848
FF:0100101	astrocytoma cell line	0.333333333333333	0.0285714285714286
FF:0100104	lymphoma cell line	0.00232172470978441	2.09628934142067e-08
FF:0100161	lung fibroblast cell line	1	1
FF:0100167	adenocarcinoma cell line	0.000245793808487059	2.13354716811722e-05
FF:0100179	Colo-205 cell	1	1
FF:0100189	small cell lung cancer cell	0.0714285714285714	0.00777489818585709
FF:0100195	CACO-2 cell	0.155172413793103	0.274509803921569
